mm,N,Def,Cont
"11,38589834","951,3787231","30,281645","28,7"
"11,39449911","950,3048096","30,304519","28,7"
"11,40279812","949,069458","30,326591","28,7"
"11,41099842","951,2254639","30,348400","28,7"
"11,41929836","950,960083","30,370474","28,7"
"11,42759924","948,2259521","30,392551","28,6"
"11,43619814","950,4124146","30,415421","28,7"
"11,44439844","949,6618652","30,437230","28,7"
"11,45269838","952,6569214","30,459304","28,8"
"11,46089868","951,7723999","30,481114","28,7"
"11,46939886","952,59198","30,503720","28,8"
"11,47779846","950,194397","30,526060","28,7"
"11,48599782","950,2923584","30,547867","28,7"
"11,49439928","949,9577026","30,570211","28,7"
"11,502499","949,2254639","30,591753","28,7"
"11,51119848","949,6820679","30,614890","28,7"
"11,51939878","949,2659302","30,636699","28,7"
"11,52769872","949,4058838","30,658773","28,7"
"11,53599867","947,4575195","30,680848","28,6"
"11,54429769","949,6479492","30,702919","28,7"
"11,55289845","951,1782837","30,725794","28,7"
"11,56099909","950,7973633","30,747338","28,7"
"11,56939869","950,5214233","30,769677","28,7"
"11,57759806","952,0302124","30,791484","28,7"
"11,58609824","950,3303833","30,814091","28,7"
"11,59449877","950,6907959","30,836433","28,7"
"11,60269813","950,4699707","30,858240","28,7"
"11,61099808","952,3174438","30,880314","28,8"
"11,61919837","949,8616943","30,902123","28,7"
"11,62779914","950,6032104","30,924998","28,7"
"11,63609908","950,9985352","30,947072","28,7"
"11,64439903","951,4324951","30,969146","28,7"
"11,65259839","951,1043701","30,990953","28,7"
"11,66099799","951,4966431","31,013293","28,7"
"11,66949817","952,5301514","31,035899","28,8"
"11,6776994","953,4974976","31,057711","28,8"
"11,686099","950,3543701","31,080051","28,7"
"11,69419871","953,0078735","31,101592","28,8"
"11,70279854","952,8666992","31,124464","28,8"
"11,71109849","951,6577148","31,146539","28,7"
"11,71929785","951,8190918","31,168345","28,7"
"11,72769838","950,6655273","31,190687","28,7"
"11,73589868","951,1414185","31,212496","28,7"
"11,74449851","951,4669189","31,235368","28,7"
"11,75269881","951,6463623","31,257178","28,7"
"11,76099875","950,8102417","31,279252","28,7"
"11,7692987","951,9608765","31,301326","28,7"
"11,77759865","952,260498","31,323401","28,8"
"11,78619848","953,1629639","31,346273","28,8"
"11,79429819","952,0144653","31,367814","28,7"
"11,80269872","952,4186401","31,390156","28,8"
"11,81089902","951,5067139","31,411965","28,7"
"11,8193992","952,8153687","31,434572","28,8"
"11,8277988","952,8737183","31,456912","28,8"
"11,83609874","951,8155518","31,478986","28,7"
"11,84439869","951,5648804","31,501060","28,7"
"11,85259805","952,5171509","31,522867","28,8"
"11,86119789","952,8544312","31,545739","28,8"
"11,86929853","952,8123169","31,567283","28,8"
"11,87769906","951,7089844","31,589625","28,7"
"11,88589842","953,6525879","31,611432","28,8"
"11,89429802","952,7731323","31,633771","28,8"
"11,90289879","954,4277954","31,656646","28,8"
"11,9109985","953,7542725","31,678187","28,8"
"11,91929845","953,5501709","31,700262","28,8"
"11,92749874","952,6325684","31,722071","28,8"
"11,93609857","951,7763672","31,744943","28,7"
"11,94439852","951,071106","31,767017","28,7"
"11,95269847","952,6290283","31,789092","28,8"
"11,96089876","953,7806396","31,810901","28,8"
"11,96919778","953,4525146","31,832973","28,8"
"11,97779854","954,3221436","31,855847","28,8"
"11,98609849","954,2470093","31,877922","28,8"
"11,99439937","952,9905396","31,899998","28,8"
"12,00259873","953,4941406","31,921805","28,8"
"12,01109891","952,9098511","31,944412","28,8"
"12,01949851","952,0585327","31,966751","28,7"
"12,02759822","953,6005249","31,988293","28,8"
"12,03599782","953,1479492","32,010633","28,8"
"12,04419905","952,9106445","32,032444","28,8"
"12,05289853","953,9830322","32,055581","28,8"
"12,06109883","953,4437866","32,077390","28,8"
"12,06929819","952,5935059","32,099197","28,8"
"12,07759814","953,6665649","32,121272","28,8"
"12,08589808","953,3376465","32,143346","28,8"
"12,09449885","953,2185059","32,166220","28,8"
"12,10269821","953,8329468","32,188027","28,8"
"12,11099816","953,3518677","32,210101","28,8"
"12,11919845","953,7232056","32,231911","28,8"
"12,12769864","954,4373169","32,254518","28,8"
"12,13619882","953,9758301","32,277125","28,8"
"12,14439818","954,4667358","32,298931","28,8"
"12,15269813","952,8239746","32,321006","28,8"
"12,16089842","954,1333618","32,342815","28,8"
"12,16959884","954,3226318","32,365954","28,8"
"12,17769855","954,092041","32,387496","28,8"
"12,18609908","953,7838135","32,409838","28,8"
"12,19429844","954,4093018","32,431645","28,8"
"12,20269897","953,8225708","32,453987","28,8"
"12,21119915","952,8426514","32,476593","28,8"
"12,21929794","954,0454712","32,498133","28,8"
"12,22779812","953,65979","32,520740","28,8"
"12,23589876","954,4123535","32,542284","28,8"
"12,24439894","955,1794434","32,564891","28,8"
"12,25279854","954,3109741","32,587230","28,8"
"12,26099884","955,6444702","32,609039","28,9"
"12,26939843","955,4573364","32,631379","28,8"
"12,27759873","955,9440918","32,653188","28,9"
"12,28619856","955,5166016","32,676060","28,9"
"12,29439793","953,8505859","32,697867","28,8"
"12,3026988","954,3794556","32,719944","28,8"
"12,3108991","953,9869995","32,741753","28,8"
"12,3192987","955,713501","32,764092","28,9"
"12,32779888","954,7605591","32,786699","28,8"
"12,33599824","955,2212524","32,808506","28,8"
"12,34439877","952,7490845","32,830848","28,8"
"12,35259814","954,2280273","32,852655","28,8"
"12,36119797","955,1550903","32,875527","28,8"
"12,36949792","954,7429199","32,897601","28,8"
"12,37769914","954,3890991","32,919413","28,8"
"12,38599909","955,2453003","32,941487","28,8"
"12,3942981","954,2408447","32,963559","28,8"
"12,40289887","954,7807617","32,986433","28,8"
"12,41109823","954,7142944","33,008240","28,8"
"12,41939818","955,6511841","33,030314","28,9"
"12,42759847","955,7138062","33,052124","28,9"
"12,435999","955,675415","33,074465","28,9"
"12,44449918","955,8206787","33,097072","28,9"
"12,45269855","955,8424072","33,118879","28,9"
"12,46109815","955,05896","33,141218","28,8"
"12,46919786","955,777832","33,162760","28,9"
"12,47789828","953,6060791","33,185900","28,8"
"12,48609857","955,3452759","33,207709","28,8"
"12,49429887","955,1347656","33,229518","28,8"
"12,50269846","955,6885376","33,251858","28,9"
"12,51089876","956,3913574","33,273667","28,9"
"12,51949859","954,1813354","33,296539","28,8"
"12,52769889","956,2132568","33,318348","28,9"
"12,5359979","957,2077637","33,340420","28,9"
"12,54429785","955,9683228","33,362494","28,9"
"12,55269931","957,2286987","33,384839","28,9"
"12,56119856","956,0644531","33,407443","28,9"
"12,56929827","956,088623","33,428985","28,9"
"12,57779845","957,1337891","33,451592","28,9"
"12,58589817","956,0471191","33,473133","28,9"
"12,59449893","954,4011841","33,496008","28,8"
"12,60289853","956,0231323","33,518347","28,9"
"12,61099824","956,8980103","33,539889","28,9"
"12,61939877","956,5695801","33,562231","28,9"
"12,62749848","956,8248291","33,583773","28,9"
"12,6361989","956,8204956","33,606912","28,9"
"12,64439826","956,6637573","33,628719","28,9"
"12,65269821","958,1477051","33,650793","28,9"
"12,66099816","956,7824097","33,672867","28,9"
"12,6692981","956,460083","33,694942","28,9"
"12,67789794","956,9528198","33,717814","28,9"
"12,68599858","957,2362061","33,739358","28,9"
"12,69439911","956,8065796","33,761700","28,9"
"12,70249789","958,130127","33,783239","28,9"
"12,71109865","958,0595093","33,806113","28,9"
"12,71949825","958,0224609","33,828453","28,9"
