mm,N,Déformation,Contrainte
"1,758783092","1145,624756","4,090193236","41,28377499"
"1,762383119","1147,107178","4,098565393","41,33719559"
"1,765483026","1148,537109","4,105774479","41,38872466"
"1,769083054","1147,979614","4,114146636","41,36863475"
"1,772183077","1147,550171","4,121355993","41,35315931"
"1,775682987","1148,540771","4,129495319","41,38885663"
"1,778883128","1149,197021","4,136937507","41,41250528"
"1,782383038","1150,173096","4,145076833","41,44767912"
"1,785482946","1151,13501","4,15228592","41,48234269"
"1,789082973","1149,892456","4,160658077","41,43756598"
"1,792282997","1151,734375","4,168099994","41,50394144"
"1,795783024","1151,729004","4,176239591","41,50374789"
"1,798983048","1151,46936","4,183681508","41,49439136"
"1,802383074","1152,423462","4,191588545","41,5287734"
"1,805682983","1151,902222","4,199262751","41,50998997"
"1,809083125","1153,23645","4,207170059","41,55807028"
"1,812383034","1154,172974","4,214844265","41,59181887"
"1,81578306","1153,743164","4,222751302","41,57633024"
"1,819083085","1155,327393","4,230425779","41,63341955"
"1,822483111","1154,865356","4,238332816","41,6167696"
"1,82578302","1154,158936","4,246007022","41,59131299"
"1,829183046","1155,223022","4,253914059","41,62965847"
"1,832483071","1155,308472","4,261588536","41,63273772"
"1,835782979","1155,42041","4,269262743","41,63677154"
"1,839083121","1157,02063","4,27693749","41,69443711"
"1,84248303","1156,283447","4,284844257","41,66787197"
"1,845782939","1155,792847","4,292518463","41,65019267"
"1,849083081","1156,582275","4,300193211","41,67864055"
"1,852382989","1157,887573","4,307867417","41,72567832"
"1,855783132","1157,156006","4,315774725","41,69931553"
"1,85908304","1157,901611","4,323448931","41,72618419"
"1,862382949","1157,206665","4,331123137","41,70114108"
"1,865683091","1157,916016","4,338797885","41,72670327"
"1,868882999","1157,039185","4,346239532","41,69510575"
"1,872383025","1157,962402","4,354379128","41,72837486"
"1,87558305","1158,818237","4,361821046","41,75921576"
"1,879083076","1159,048096","4,369960642","41,76749894"
"1,8821831","1159,70459","4,37717","41,79115639"
"1,885783011","1160,791504","4,385541886","41,83032447"
"1,888783034","1158,610229","4,392518683","41,75171998"
"1,892482945","1159,970703","4,401123129","41,80074606"
"1,895482968","1161,005249","4,408099926","41,83802699"
"1,899082996","1160,177368","4,416472083","41,80819345"
"1,902183019","1160,692017","4,42368144","41,82673934"
"1,905683046","1160,886353","4,431821037","41,83374243"
"1,908982955","1161,384277","4,439495243","41,85168567"
"1,912283096","1161,724365","4,447169991","41,86394109"
"1,915583005","1161,070923","4,454844197","41,84039362"
"1,918983147","1160,898804","4,462751505","41,83419112"
"1,922383057","1161,984131","4,470658271","41,87330201"
"1,925682965","1162,202393","4,478332478","41,8811673"
"1,928983107","1161,454956","4,486007225","41,85423265"
"1,932483017","1162,156006","4,494146552","41,87949571"
"1,935683042","1162,098267","4,501588469","41,87741501"
"1,939083067","1162,974854","4,509495506","41,90900373"
"1,942383093","1162,079956","4,517169983","41,87675517"
"1,945783002","1160,308594","4,525076749","41,8129223"
"1,949083027","1163,441895","4,532751226","41,92583404"
"1,952483053","1162,74939","4,540658263","41,90087891"
"1,955782962","1162,300781","4,548332469","41,88471284"
"1,959083103","1161,974487","4,556007217","41,8729545"
"1,962383012","1162,434204","4,563681423","41,88952087"
"1,965683154","1164,352051","4,571356171","41,95863246"
"1,969082947","1163,122925","4,579262667","41,91433963"
"1,972282971","1163,091553","4,586704584","41,91320911"
"1,975682997","1163,057495","4,594611621","41,91198181"
"1,978883021","1163,330444","4,602053538","41,92181781"
"1,982382931","1164,994995","4,610192864","41,98180163"
"1,985582956","1164,391846","4,617634781","41,96006651"
"1,989083099","1165,180542","4,625774649","41,988488"
"1,992183006","1163,238647","4,632983735","41,91850982"
"1,995783034","1165,186401","4,641355892","41,98869915"
"1,998882941","1164,464111","4,648564978","41,96267068"
"2,002482968","1164,783569","4,656937135","41,97418268"
"2,005482991","1164,550781","4,663913932","41,96579392"
"2,009083018","1165,151733","4,672286089","41,98744985"
"2,012183158","1165,371094","4,679495717","41,99535473"
"2,015782953","1166,317749","4,687867332","42,02946843"
"2,018883093","1166,421753","4,69507696","42,03321632"
"2,022482888","1163,803101","4,703448576","41,93885047"
"2,025583028","1166,046753","4,710658204","42,01970281"
"2,029083171","1165,851318","4,718798071","42,01266012"
"2,032282962","1165,937622","4,726239447","42,01577016"
"2,035682988","1166,20874","4,734146484","42,02554019"
"2,038982897","1165,214478","4,74182069","41,9897109"
"2,042383156","1165,670776","4,749728269","42,0061541"
"2,045783181","1165,453735","4,757635306","41,99833281"
"2,04908309","1163,647949","4,765309512","41,93325943"
"2,052382999","1165,168945","4,772983718","41,9880701"
"2,055783258","1164,392456","4,780891297","41,96008851"
"2,059083166","1165,633789","4,788565503","42,00482123"
"2,062482959","1165,479614","4,796471998","41,99926538"
"2,065682984","1165,617432","4,803913916","42,00423177"
"2,06908301","1165,909058","4,811820952","42,01474082"
"2,072383151","1164,588379","4,8194957","41,96714879"
"2,075783177","1165,215698","4,827402737","41,98975489"
"2,078982969","1164,973267","4,834844113","41,98101862"
"2,082382994","1166,014526","4,84275115","42,01854149"
"2,085682903","1165,381104","4,850425356","41,99571544"
"2,088983045","1166,144165","4,858100104","42,02321315"
"2,092383071","1166,850464","4,866007141","42,04866536"
"2,095583095","1165,762695","4,873449058","42,0094665"
"2,099083005","1165,567505","4,881588384","42,00243261"
"2,102182912","1166,209229","4,888797471","42,02555778"
"2,105783173","1167,373657","4,897170169","42,06751918"
"2,108783195","1166,895996","4,904146966","42,05030617"
"2,11238299","1166,096924","4,912518581","42,02151077"
"2,11548313","1165,343384","4,919728209","41,99435617"
"2,119082925","1166,0271","4,928099825","42,01899458"
"2,122183065","1165,650757","4,935309453","42,00543268"
"2,125682975","1165,242554","4,943448779","41,99072266"
"2,128882999","1165,814575","4,950890696","42,01133604"
"2,132382909","1166,916992","4,959030022","42,05106278"
"2,135582934","1164,655884","4,966471939","41,9695814"
"2,138983193","1166,967041","4,974379518","42,05286634"
"2,142283101","1165,513306","4,982053724","42,00047948"
"2,145682894","1166,449829","4,989960219","42,03422808"
"2,148983036","1166,071533","4,997634967","42,02059579"
"2,152383062","1165,418945","5,005542004","41,99707911"
"2,155683203","1166,783325","5,013216752","42,04624595"
"2,159082996","1165,908691","5,021123247","42,01472762"
"2,162382905","1165,923828","5,028797454","42,01527309"
"2,165782931","1166,562134","5,036704491","42,03827509"
"2,169083073","1165,091431","5,044379238","41,98527678"
"2,172483098","1167,30542","5,052286275","42,06506018"
"2,175783007","1165,098633","5,059960482","41,98553632"
"2,179183033","1167,213867","5,067867519","42,06176098"
"2,182483175","1166,645508","5,075542266","42,04127956"
"2,185783083","1165,43103","5,083216473","41,9975146"
"2,189082992","1165,60022","5,090890679","42,00361152"
"2,192382901","1165,964844","5,098564885","42,01675113"
"2,195683042","1166,324219","5,106239633","42,02970158"
"2,199083068","1164,735229","5,11414667","41,9724407"
"2,20238321","1165,953369","5,121821418","42,01633763"
"2,205583001","1165,279785","5,129262794","41,99206433"
"2,208983027","1166,113037","5,13716983","42,02209143"
"2,212282936","1166,720215","5,144844037","42,04397171"
"2,215683195","1164,859009","5,152751615","41,97690122"
"2,218883219","1165,509644","5,160193532","42,00034752"
"2,222383129","1164,824951","5,168332858","41,97567392"
"2,225582921","1165,549683","5,175774234","42,00179036"
"2,229082831","1164,537842","5,18391356","41,96532763"
"2,232183204","1165,961182","5,19112373","42,01661916"
"2,235782998","1165,963501","5,199495345","42,01670274"
"2,238783021","1164,767334","5,206472142","41,97359762"
"2,242482933","1164,204834","5,215076588","41,95332735"
"2,245482956","1164,537354","5,222053386","41,96531004"
"2,249083216","1165,291016","5,230426084","41,99246903"
"2,252183123","1163,895264","5,23763517","41,94217166"
"2,255683033","1164,969482","5,245774496","41,98088225"
"2,258883058","1164,584717","5,253216414","41,96701682"
"2,262282851","1163,439697","5,261122909","41,92575486"
"2,26568311","1162,869629","5,269030487","41,90521185"
"2,268983018","1164,511597","5,276704694","41,96438186"
"2,272383044","1164,20459","5,284611731","41,95331855"
"2,275682953","1164,806763","5,292285937","41,97501848"
"2,279083212","1165,579224","5,300193515","42,00285491"
"2,28238312","1164,299438","5,307867722","41,95673652"
"2,285683029","1162,960938","5,315541928","41,90850225"
"2,289083055","1163,976807","5,323448965","41,94511015"
"2,292382964","1163,796509","5,331123171","41,93861293"
"2,295783222","1165,348022","5,33903075","41,99452333"
"2,298983014","1163,887817","5,346472125","41,94190333"
"2,302482924","1162,700562","5,354611452","41,89911933"
"2,305682949","1163,070435","5,362053369","41,91244809"
"2,309083207","1164,395996","5,369960947","41,96021608"
"2,312283232","1163,196655","5,377402864","41,91699659"
"2,315683025","1163,463989","5,38530936","41,92663024"
"2,319083051","1164,020386","5,393216397","41,94668057"
"2,322283075","1163,23999","5,400658314","41,91855821"
"2,325683101","1164,22229","5,408565351","41,9539564"
"2,328883125","1162,858765","5,416007268","41,90482035"
"2,332383035","1162,175781","5,424146594","41,88020833"
"2,335482943","1162,332764","5,43135568","41,88586536"
"2,33908297","1162,888794","5,439727837","41,90590248"
"2,342182877","1161,84021","5,446936924","41,86811567"
"2,34568302","1162,152344","5,455076791","41,87936374"
"2,348883045","1162,079346","5,462518708","41,87673318"
"2,352382955","1162,362793","5,470658035","41,88694749"
"2,355482862","1161,567383","5,477867121","41,85828407"
"2,359083122","1161,375977","5,486239819","41,85138654"
"2,362183029","1163,093628","5,493448906","41,91328389"
"2,365783057","1162,198242","5,501821063","41,88101774"
"2,368882964","1162,821289","5,509030149","41,90346988"
"2,372483224","1163,694946","5,517402847","41,93495302"
"2,375583132","1161,813477","5,524611934","41,86715231"
"2,379083042","1160,379639","5,53275126","41,81548247"
"2,382283066","1162,150024","5,540193177","41,87928016"
"2,385782976","1161,903564","5,548332503","41,87039872"
"2,388983234","1160,924438","5,555774962","41,8351149"
"2,392383027","1160,858276","5,563681457","41,83273068"
"2,395682935","1161,221558","5,571355664","41,8458219"
"2,399082961","1161,558228","5,579262701","41,85795415"
"2,40238287","1161,255371","5,586936907","41,8470404"
"2,405783129","1161,462769","5,594844485","41,85451418"
"2,409083037","1160,650391","5,602518692","41,8252393"
"2,412483063","1161,591553","5,610425728","41,85915505"
"2,415782972","1160,373169","5,618099935","41,81524933"
"2,419082881","1160,739624","5,625774141","41,82845492"
"2,422383022","1159,803345","5,633448889","41,79471513"
"2,425783048","1162,368164","5,641355926","41,88714105"
"2,428983072","1160,450317","5,648797843","41,81802946"
"2,432482983","1159,441406","5,656937169","41,7816723"
"2,435683007","1159,933472","5,664379086","41,79940438"
"2,438983149","1158,847534","5,672053834","41,7602715"
"2,442382942","1157,352539","5,679960329","41,7063978"
"2,445582966","1160,31958","5,687402247","41,8133182"
"2,449082876","1160,250732","5,695541573","41,8108372"
"2,452183016","1160,03772","5,702751201","41,80316107"
"2,455783044","1159,995117","5,711123357","41,80162584"
"2,458783067","1159,913452","5,718100155","41,79868296"
"2,462383094","1159,354736","5,726472312","41,77854906"
"2,465483001","1158,726929","5,733681398","41,75592536"
"2,469083029","1160,129883","5,742053555","41,80648226"
"2,472083051","1157,845215","5,749030352","41,72415189"
"2,475782963","1159,047363","5,757634798","41,76747255"
"2,478782986","1159,063965","5,764611595","41,76807081"
"2,482383013","1159,72644","5,772983752","41,7919438"
"2,485483153","1159,316284","5,78019338","41,77716339"
"2,488983064","1158,388184","5,788332706","41,74371833"
"2,492183088","1158,029419","5,795774623","41,73078987"
"2,495682998","1158,393921","5,80391395","41,74392508"
"2,498982907","1159,05127","5,811588156","41,76761332"
"2,502383166","1160,077881","5,819495734","41,80460832"
"2,505683074","1158,025391","5,827169941","41,73064471"
"2,5090831","1159,089111","5,835076977","41,76897698"
"2,512383009","1158,026489","5,842751184","41,7306843"
"2,515683151","1157,785034","5,850425932","41,72198321"
"2,518983059","1156,559326","5,858100138","41,67781356"
"2,52248297","1157,307983","5,866239464","41,70479219"
"2,525682994","1158,003662","5,873681381","41,7298617"
"2,529183137","1158,818604","5,881821249","41,75922896"
"2,532383161","1157,276367","5,889263166","41,70365287"
"2,535782954","1158,455811","5,897169661","41,74615534"
"2,539083096","1158,125977","5,904844409","41,73426943"
"2,542383005","1157,043335","5,912518615","41,69525531"
"2,545783263","1157,692505","5,920426194","41,71864882"
"2,549083172","1155,784058","5,9281004","41,64987595"
"2,552383081","1157,459595","5,935774606","41,71025567"
"2,555682989","1156,36084","5,943448813","41,6706609"
"2,559083015","1155,94751","5,95135585","41,65576612"
"2,56228304","1155,092163","5,958797767","41,62494281"
"2,565683066","1155,591675","5,966704804","41,64294324"
"2,56888309","1156,813477","5,974146721","41,68697213"
"2,572383","1155,44397","5,982286047","41,63762053"
"2,575482907","1156,563721","5,989495134","41,67797192"
"2,579083168","1155,887695","5,997867832","41,65361064"
"2,582183075","1155,662109","6,005076918","41,64548142"
"2,585783102","1154,564819","6,013449075","41,60593944"
"2,588883009","1156,478882","6,020658162","41,67491466"
"2,59248327","1154,608765","6,02903086","41,60752305"
"2,595482827","1154,632324","6,036006574","41,60837204"
"2,599083087","1156,366211","6,044379272","41,67085445"
"2,602182994","1154,964111","6,051588359","41,62032834"
"2,605682905","1155,997192","6,059727685","41,65755648"
"2,608882929","1155,026733","6,067169602","41,62258499"
"2,612383072","1154,447388","6,07530947","41,60170766"
"2,615583096","1154,366089","6,082751387","41,59877798"
"2,618983122","1156,50061","6,090658424","41,67569767"
"2,622382915","1154,27771","6,098564919","41,59559315"
"2,625683057","1153,671387","6,106239667","41,57374367"
"2,629083083","1154,895142","6,114146704","41,61784294"
"2,632382991","1154,740845","6,12182091","41,61228269"
"2,6356829","1153,513062","6,129495117","41,56803825"
"2,639082926","1154,582031","6,137402154","41,60655968"
"2,642383068","1153,798584","6,145076901","41,57832735"
"2,645882978","1153,453369","6,153216228","41,56588718"
"2,649083002","1153,474609","6,160658145","41,56665259"
"2,652483028","1152,879883","6,168565182","41,545221"
"2,655683052","1153,36145","6,176007099","41,56257478"
"2,659083078","1153,248535","6,183914136","41,55850577"
"2,662382987","1152,123779","6,191588342","41,51797403"
"2,665683129","1152,400146","6,19926309","41,52793321"
"2,668983037","1153,207153","6,206937296","41,55701453"
"2,672183062","1152,43042","6,214379213","41,52902414"
"2,675683205","1152,478027","6,222519081","41,53073972"
"2,678783112","1151,736938","6,229728167","41,50403382"
"2,682483024","1151,775269","6,238332613","41,50541508"
"2,685483047","1151,620117","6,245309411","41,49982404"
"2,689083074","1150,166626","6,253681567","41,44744598"
"2,692183214","1151,295898","6,260891195","41,48814048"
"2,695783009","1148,633423","6,269262811","41,39219542"
"2,698783031","1142,730469","6,276239608","41,17947635"
"2,699683155","-70,02368927","6,278332918","-2,52337619"
