mm,N,Déformation,Contrainte
"2,094303918","1191,085083","4,9","40,4"
"2,097703944","1193,000488","4,9","40,5"
"2,101003853","1192,443237","4,9","40,5"
"2,104303761","1192,21167","5,0","40,5"
"2,10770402","1193,609009","5,0","40,5"
"2,111003929","1191,803467","5,0","40,5"
"2,114403955","1192,546387","5,0","40,5"
"2,117603746","1193,539307","5,0","40,5"
"2,121103889","1194,578003","5,0","40,6"
"2,124303914","1191,565308","5,0","40,5"
"2,127703939","1191,545532","5,0","40,5"
"2,131003848","1193,685913","5,0","40,5"
"2,134303757","1193,266113","5,0","40,5"
"2,137603666","1192,681763","5,0","40,5"
"2,14090404","1193,755493","5,0","40,5"
"2,144303833","1193,082031","5,0","40,5"
"2,147503857","1193,222168","5,1","40,5"
"2,151003768","1194,920654","5,1","40,6"
"2,154103675","1193,226074","5,1","40,5"
"2,157703935","1194,253418","5,1","40,6"
"2,160703958","1194,387817","5,1","40,6"
"2,16440387","1193,744263","5,1","40,5"
"2,167403892","1193,630737","5,1","40,5"
"2,17100392","1194,367432","5,1","40,6"
"2,174203944","1194,272339","5,1","40,6"
"2,177703854","1195,449951","5,1","40,6"
"2,180903879","1194,93457","5,1","40,6"
"2,184303672","1195,25415","5,1","40,6"
"2,187604046","1195,097046","5,1","40,6"
"2,191003839","1195,450806","5,2","40,6"
"2,194303748","1195,804077","5,2","40,6"
"2,197703774","1195,484497","5,2","40,6"
"2,201003915","1195,126343","5,2","40,6"
"2,204403941","1195,781738","5,2","40,6"
"2,20770385","1195,025879","5,2","40,6"
"2,211103876","1196,116455","5,2","40,6"
"2,214403785","1194,563965","5,2","40,6"
"2,217804043","1195,851563","5,2","40,6"
"2,221103952","1194,883179","5,2","40,6"
"2,224503745","1195,341553","5,2","40,6"
"2,22770377","1195,826538","5,2","40,6"
"2,231104028","1196,213013","5,2","40,6"
"2,234403937","1195,175903","5,3","40,6"
"2,237803963","1196,195923","5,3","40,6"
"2,241003754","1195,592529","5,3","40,6"
"2,24440378","1194,951172","5,3","40,6"
"2,247703922","1196,313477","5,3","40,6"
"2,251004063","1196,494751","5,3","40,6"
"2,254303972","1194,529419","5,3","40,6"
"2,257503996","1195,455566","5,3","40,6"
"2,261003907","1195,953247","5,3","40,6"
"2,264203698","1194,608032","5,3","40,6"
"2,267703841","1195,181152","5,3","40,6"
"2,270803981","1195,973267","5,3","40,6"
"2,274403776","1195,252319","5,4","40,6"
"2,277403799","1196,137207","5,4","40,6"
"2,281103943","1194,630615","5,4","40,6"
"2,284103966","1194,394775","5,4","40,6"
"2,287703761","1195,408936","5,4","40,6"
"2,290803901","1195,1875","5,4","40,6"
"2,294303811","1194,907837","5,4","40,6"
"2,297504068","1193,922485","5,4","40,5"
"2,300903861","1196,020752","5,4","40,6"
"2,304204003","1195,769043","5,4","40,6"
"2,307603796","1195,618896","5,4","40,6"
"2,310903705","1193,876709","5,4","40,5"
"2,314303963","1196,602417","5,4","40,6"
"2,317603872","1194,854248","5,5","40,6"
"2,321003898","1194,070679","5,5","40,5"
"2,324303807","1195,008911","5,5","40,6"
"2,327704065","1195,341309","5,5","40,6"
"2,331003974","1194,270752","5,5","40,6"
"2,334403767","1194,159058","5,5","40,5"
"2,337603791","1196,215332","5,5","40,6"
"2,341103702","1195,572144","5,5","40,6"
"2,344303959","1193,663574","5,5","40,5"
"2,347703985","1193,101196","5,5","40,5"
"2,351003893","1193,748047","5,5","40,5"
"2,354303802","1192,237549","5,5","40,5"
"2,357703828","1193,619019","5,5","40,5"
"2,360904085","1193,63501","5,6","40,5"
"2,364403996","1192,451538","5,6","40,5"
"2,367503903","1193,32666","5,6","40,5"
"2,371003813","1194,087158","5,6","40,5"
"2,374203837","1193,953735","5,6","40,5"
"2,37770398","1193,272217","5,6","40,5"
"2,380803888","1190,835327","5,6","40,4"
"2,384303798","1192,71521","5,6","40,5"
"2,387503822","1193,098755","5,6","40,5"
"2,391003965","1195,144409","5,6","40,6"
"2,394103872","1192,759766","5,6","40,5"
"2,3977039","1195,265991","5,6","40,6"
"2,400803807","1193,322144","5,6","40,5"
"2,404403834","1193,190674","5,7","40,5"
"2,407503974","1193,030151","5,7","40,5"
"2,411104002","1193,100586","5,7","40,5"
"2,414203909","1193,239868","5,7","40,5"
"2,417703819","1194,760864","5,7","40,6"
"2,420903844","1192,916748","5,7","40,5"
"2,424403987","1191,432617","5,7","40,5"
"2,427604011","1191,890991","5,7","40,5"
"2,431003804","1192,918701","5,7","40,5"
"2,434303713","1193,013672","5,7","40,5"
"2,437703972","1193,97522","5,7","40,5"
"2,44100388","1192,497314","5,7","40,5"
"2,444403906","1191,81958","5,8","40,5"
"2,447703815","1192,248291","5,8","40,5"
"2,451103841","1192,308838","5,8","40,5"
"2,454403982","1192,66687","5,8","40,5"
"2,457804008","1192,949707","5,8","40,5"
"2,4610038","1193,30481","5,8","40,5"
"2,464403826","1192,991211","5,8","40,5"
"2,46760385","1191,703491","5,8","40,5"
"2,471003876","1191,148438","5,8","40,4"
"2,474304017","1192,801392","5,8","40,5"
"2,477603926","1191,192017","5,8","40,4"
"2,481003719","1190,565796","5,8","40,4"
"2,484203744","1192,297363","5,8","40,5"
"2,487604002","1192,100586","5,9","40,5"
"2,490804027","1190,764893","5,9","40,4"
"2,494303937","1191,389526","5,9","40,5"
"2,497403844","1190,662476","5,9","40,4"
"2,501103989","1192,051147","5,9","40,5"
"2,504104012","1191,031128","5,9","40,4"
"2,507703806","1191,018799","5,9","40,4"
"2,510803946","1191,717529","5,9","40,5"
"2,514303856","1192,373779","5,9","40,5"
"2,517503881","1191,521729","5,9","40,5"
"2,520903907","1191,541016","5,9","40,5"
"2,524203815","1192,086914","5,9","40,5"
"2,527603841","1191,20105","5,9","40,4"
"2,53090375","1192,165283","6,0","40,5"
"2,534304009","1191,175171","6,0","40,4"
"2,537603917","1191,669189","6,0","40,5"
"2,541003943","1191,267822","6,0","40,5"
"2,544303852","1190,437866","6,0","40,4"
"2,547704111","1191,431396","6,0","40,5"
"2,551004019","1190,481812","6,0","40,4"
"2,554403812","1190,53418","6,0","40,4"
"2,557703954","1189,201172","6,0","40,4"
"2,561103747","1191,039063","6,0","40,4"
"2,564304004","1189,718994","6,0","40,4"
"2,56770403","1189,915771","6,0","40,4"
"2,571003939","1190,97522","6,0","40,4"
"2,574403732","1189,544556","6,1","40,4"
"2,577703873","1190,477661","6,1","40,4"
"2,581004015","1189,8573","6,1","40,4"
"2,584303924","1189,525635","6,1","40,4"
"2,587603832","1190,213989","6,1","40,4"
"2,591003858","1189,492065","6,1","40,4"
"2,594303767","1188,713867","6,1","40,4"
"2,597603909","1189,026611","6,1","40,4"
"2,600803933","1188,569946","6,1","40,4"
"2,604303843","1188,844849","6,1","40,4"
"2,607503868","1187,647217","6,1","40,3"
"2,611004011","1187,316895","6,1","40,3"
"2,614103918","1189,161255","6,2","40,4"
"2,617703945","1189,063354","6,2","40,4"
"2,620803852","1187,891357","6,2","40,3"
"2,62440388","1187,382568","6,2","40,3"
"2,627503787","1188,806885","6,2","40,4"
"2,63100393","1187,738892","6,2","40,3"
"2,634103837","1188,537109","6,2","40,4"
"2,637703865","1188,636475","6,2","40,4"
"2,640803772","1187,352539","6,2","40,3"
"2,644303915","1187,555664","6,2","40,3"
"2,647503939","1188,247437","6,2","40,3"
"2,650903965","1187,293335","6,2","40,3"
"2,654203874","1186,905151","6,2","40,3"
"2,6576039","1188,366455","6,3","40,4"
"2,661003926","1188,37439","6,3","40,4"
"2,664303834","1188,377075","6,3","40,4"
"2,667603976","1187,891479","6,3","40,3"
"2,671003769","1186,6427","6,3","40,3"
"2,674303678","1186,884399","6,3","40,3"
"2,677703936","1187,206177","6,3","40,3"
"2,681003845","1187,702271","6,3","40,3"
"2,684403871","1186,76123","6,3","40,3"
"2,68770378","1187,333252","6,3","40,3"
"2,691003921","1186,573975","6,3","40,3"
"2,694203946","1185,363525","6,3","40,3"
"2,697603972","1186,436035","6,3","40,3"
"2,70090388","1186,213257","6,4","40,3"
"2,704203789","1186,941895","6,4","40,3"
"2,707604048","1185,011841","6,4","40,2"
"2,710804072","1184,469482","6,4","40,2"
"2,714303982","1185,219116","6,4","40,2"
"2,717303772","1184,817261","6,4","40,2"
"2,721003684","1185,632813","6,4","40,3"
"2,724003707","1185,393066","6,4","40,3"
"2,727703851","1182,881958","6,4","40,2"
"2,730803992","1184,804321","6,4","40,2"
"2,734403786","1184,822876","6,4","40,2"
"2,737403809","1184,833984","6,4","40,2"
"2,741003836","1184,396484","6,4","40,2"
"2,744103976","1185,058838","6,5","40,2"
"2,747603887","1185,095337","6,5","40,2"
"2,750803911","1184,351318","6,5","40,2"
"2,754304054","1184,76355","6,5","40,2"
"2,757504078","1183,87561","6,5","40,2"
"2,761003989","1182,985107","6,5","40,2"
"2,76420378","1183,568115","6,5","40,2"
"2,76770369","1184,328613","6,5","40,2"
"2,770903948","1183,956787","6,5","40,2"
"2,774303973","1184,108765","6,5","40,2"
"2,777603882","1184,678955","6,5","40,2"
"2,781003908","1182,456909","6,5","40,2"
"2,784303817","1184,187988","6,6","40,2"
"2,787703843","1184,200928","6,6","40,2"
"2,791003984","1182,868774","6,6","40,2"
"2,794403777","1182,562744","6,6","40,2"
"2,797703919","1183,491211","6,6","40,2"
"2,80100406","1182,626953","6,6","40,2"
"2,804403853","1182,726318","6,6","40,2"
"2,807703995","1183,665771","6,6","40,2"
"2,811003904","1183,475586","6,6","40,2"
"2,814403697","1182,904785","6,6","40,2"
"2,817704071","1181,494629","6,6","40,1"
"2,821103864","1184,079224","6,6","40,2"
"2,824303889","1182,506592","6,6","40,2"
"2,827703914","1180,70105","6,7","40,1"
"2,830903706","1182,339233","6,7","40,1"
"2,83420408","1181,838745","6,7","40,1"
"2,837603873","1181,94812","6,7","40,1"
"2,840803898","1181,627197","6,7","40,1"
"2,844303808","1183,050903","6,7","40,2"
"2,847403715","1180,864136","6,7","40,1"
"2,851003975","1182,31543","6,7","40,1"
"2,854003998","1179,523438","6,7","40,1"
"2,85770391","1180,993774","6,7","40,1"
"2,860803817","1179,531372","6,7","40,1"
"2,864404077","1181,381714","6,7","40,1"
"2,867503985","1181,50708","6,7","40,1"
"2,871003895","1181,438477","6,8","40,1"
"2,874103802","1181,059692","6,8","40,1"
"2,877603712","1180,157837","6,8","40,1"
"2,880803737","1180,269775","6,8","40,1"
"2,88430388","1179,40918","6,8","40,0"
"2,887603788","1180,338989","6,8","40,1"
"2,89090393","1180,565674","6,8","40,1"
"2,894303723","1179,987061","6,8","40,1"
"2,897603865","1179,697876","6,8","40,1"
"2,901003891","1179,197876","6,8","40,0"
"2,904403916","1179,985962","6,8","40,1"
"2,907603941","1180,296387","6,8","40,1"
"2,911104084","1179,721313","6,8","40,1"
"2,914303875","1178,870605","6,9","40,0"
"2,917803786","1179,99585","6,9","40,1"
"2,92100381","1179,232178","6,9","40,0"
"2,924303719","1177,161743","6,9","40,0"
"2,927604093","1178,606934","6,9","40,0"
"2,931003886","1177,674561","6,9","40,0"
"2,934303795","1178,101318","6,9","40,0"
"2,937603936","1178,339478","6,9","40,0"
"2,941003729","1177,766724","6,9","40,0"
"2,944303871","1177,03125","6,9","40,0"
"2,947703897","1176,582764","6,9","40,0"
"2,950903921","1176,52356","6,9","39,9"
"2,954303947","1175,595337","7,0","39,9"
"2,957503739","1176,640991","7,0","40,0"
"2,961003882","1176,866821","7,0","40,0"
"2,964203906","1178,460205","7,0","40,0"
"2,967703816","1179,425537","7,0","40,0"
"2,970803956","1176,597046","7,0","40,0"
"2,974403984","1175,776489","7,0","39,9"
"2,977503891","1175,796021","7,0","39,9"
"2,981003801","1177,656738","7,0","40,0"
"2,984103941","1177,855835","7,0","40,0"
"2,987703736","1176,392456","7,0","39,9"
"2,990803876","1176,028564","7,0","39,9"
"2,994403903","1176,55188","7,0","40,0"
"2,99750381","1175,588501","7,1","39,9"
"3,001003953","1176,597412","7,1","40,0"
"3,004203745","1176,560913","7,1","40,0"
"3,007604004","1175,641846","7,1","39,9"
"3,01100403","1176,865845","7,1","40,0"
"3,014303938","1175,71814","7,1","39,9"
"3,017603847","1175,887207","7,1","39,9"
"3,021003873","1175,016602","7,1","39,9"
"3,024403899","1175,476929","7,1","39,9"
"3,027703808","1177,231934","7,1","40,0"
"3,031003949","1174,794312","7,1","39,9"
"3,034403742","1176,817993","7,1","40,0"
"3,037703884","1173,297729","7,1","39,8"
"3,04110391","1175,853882","7,2","39,9"
"3,044303934","1173,850586","7,2","39,9"
"3,04770396","1174,537964","7,2","39,9"
"3,051003869","1174,211914","7,2","39,9"
"3,05430401","1173,072266","7,2","39,8"
"3,057603919","1174,161987","7,2","39,9"
"3,060903827","1174,051147","7,2","39,9"
"3,064303853","1173,650757","7,2","39,9"
"3,067503878","1175,273804","7,2","39,9"
"3,071004021","1174,472168","7,2","39,9"
"3,074103928","1174,43457","7,2","39,9"
"3,077703955","1174,121826","7,2","39,9"
"3,080703978","1174,409546","7,2","39,9"
"3,084403657","1173,119507","7,3","39,8"
"3,08740368","1174,450439","7,3","39,9"
"3,09100394","1174,885742","7,3","39,9"
"3,094103847","1173,17334","7,3","39,8"
"3,097603758","1172,37793","7,3","39,8"
"3,100903666","1172,97644","7,3","39,8"
"3,104303925","1172,80603","7,3","39,8"
"3,107503949","1170,816406","7,3","39,8"
"3,110903975","1173,04248","7,3","39,8"
"3,114203884","1173,839844","7,3","39,9"
"3,117704027","1172,526733","7,3","39,8"
"3,121003936","1173,132324","7,3","39,8"
"3,124303845","1172,60791","7,4","39,8"
"3,127603753","1172,063599","7,4","39,8"
"3,131003779","1173,280273","7,4","39,8"
"3,134303921","1171,887329","7,4","39,8"
"3,137703947","1172,537598","7,4","39,8"
"3,141003855","1172,059082","7,4","39,8"
"3,144403881","1172,708984","7,4","39,8"
"3,14770379","1171,993042","7,4","39,8"
"3,151104049","1171,40686","7,4","39,8"
"3,154403957","1171,57605","7,4","39,8"
"3,157703866","1171,453491","7,4","39,8"
"3,161003775","1170,947632","7,4","39,8"
"3,164404034","1170,866943","7,4","39,8"
"3,167703942","1171,266235","7,5","39,8"
"3,171003851","1172,210938","7,5","39,8"
"3,17430376","1169,664063","7,5","39,7"
"3,177603901","1170,192627","7,5","39,7"
"3,181003927","1170,685669","7,5","39,8"
"3,184203951","1170,527466","7,5","39,7"
"3,187703862","1169,113403","7,5","39,7"
"3,190803769","1167,883545","7,5","39,7"
"3,194303679","1168,515991","7,5","39,7"
"3,197503936","1167,589233","7,5","39,6"
"3,201003847","1168,878906","7,5","39,7"
"3,204103987","1166,73999","7,5","39,6"
"3,207703781","1168,114868","7,5","39,7"
"3,210803921","1168,350342","7,6","39,7"
"3,214403949","1167,883911","7,6","39,7"
"3,217503856","1168,317749","7,6","39,7"
"3,221003766","1168,294067","7,6","39,7"
"3,22420379","1166,971436","7,6","39,6"
"3,227603816","1168,455933","7,6","39,7"
"3,230903958","1168,230591","7,6","39,7"
"3,234303984","1167,443481","7,6","39,6"
"3,237603892","1167,286743","7,6","39,6"
"3,240903801","1167,108765","7,6","39,6"
"3,24430406","1167,007813","7,6","39,6"
"3,247603969","1166,473511","7,6","39,6"
"3,251003994","1166,376953","7,6","39,6"
"3,254403787","1166,978516","7,7","39,6"
"3,257603812","1165,820557","7,7","39,6"
"3,261103955","1166,129028","7,7","39,6"
"3,264303979","1166,682495","7,7","39,6"
"3,267703772","1166,204834","7,7","39,6"
"3,271003914","1167,674438","7,7","39,6"
"3,274303823","1165,325684","7,7","39,6"
"3,277603964","1165,3396","7,7","39,6"
"3,28100399","1165,942139","7,7","39,6"
"3,284303899","1165,27478","7,7","39,6"
"3,287603807","1164,870972","7,7","39,6"
"3,291004066","1165,079834","7,7","39,6"
"3,294203858","1164,224731","7,8","39,5"
"3,297603884","1163,942871","7,8","39,5"
"3,300803908","1162,031616","7,8","39,5"
"3,304303818","1163,107056","7,8","39,5"
"3,307503843","1162,986938","7,8","39,5"
"3,311003986","1163,766113","7,8","39,5"
"3,314103893","1162,829712","7,8","39,5"
"3,31770392","1162,377808","7,8","39,5"
"3,320803827","1161,35437","7,8","39,4"
"3,324403855","1161,309082","7,8","39,4"
"3,327503995","1162,085693","7,8","39,5"
"3,331003905","1162,036743","7,8","39,5"
"3,334203929","1160,976563","7,8","39,4"
"3,337704073","1161,397461","7,9","39,4"
"3,34080398","1161,133545","7,9","39,4"
"3,344404007","1160,358398","7,9","39,4"
"3,347603799","1161,38623","7,9","39,4"
"3,351003825","1160,149658","7,9","39,4"
"3,354203849","1161,852905","7,9","39,5"
"3,357703992","1158,754395","7,9","39,3"
"3,361003901","1160,618408","7,9","39,4"
"3,364303809","1159,487427","7,9","39,4"
"3,367703835","1159,16626","7,9","39,4"
"3,371003977","1159,903076","7,9","39,4"
"3,374404003","1159,530518","7,9","39,4"
"3,377803796","1158,891235","7,9","39,4"
"3,381103705","1159,298828","8,0","39,4"
"3,384404079","1159,459351","8,0","39,4"
"3,387703988","1157,960693","8,0","39,3"
"3,391104013","1156,830322","8,0","39,3"
"3,394303805","1158,973633","8,0","39,4"
"3,397703831","1159,039063","8,0","39,4"
"3,400903855","1157,315918","8,0","39,3"
"3,404303881","1157,405151","8,0","39,3"
"3,407604023","1156,679932","8,0","39,3"
"3,410903931","1155,89563","8,0","39,2"
"3,414303724","1154,689331","8,0","39,2"
"3,417503749","1154,15271","8,0","39,2"
"3,421003892","1154,778564","8,0","39,2"
"3,424104032","1153,570068","8,1","39,2"
"3,427803711","1153,970093","8,1","39,2"
"3,430803734","1150,157959","8,1","39,1"
"3,432704097","-122,7391357","8,1","-4,2"
