mm,N,Def 3,Cont
"5,304224761","1144,988037","13,9","38,5"
"5,312624825","1143,719116","13,9","38,4"
"5,320824189","1144,250244","13,9","38,4"
"5,329324371","1143,971802","14,0","38,4"
"5,337724434","1143,39917","14,0","38,4"
"5,34592473","1142,795044","14,0","38,4"
"5,354224211","1143,99353","14,0","38,4"
"5,362424506","1142,039063","14,0","38,4"
"5,371024339","1141,475708","14,1","38,4"
"5,379224634","1142,313354","14,1","38,4"
"5,387624232","1140,244507","14,1","38,3"
"5,395824528","1140,347168","14,1","38,3"
"5,404224592","1138,449097","14,1","38,3"
"5,412724773","1139,679199","14,2","38,3"
"5,420824485","1139,515747","14,2","38,3"
"5,429224549","1137,791016","14,2","38,2"
"5,437324727","1135,386841","14,2","38,2"
"5,44592456","1137,11853","14,3","38,2"
"5,454324624","1136,137329","14,3","38,2"
"5,462524453","1135,899902","14,3","38,2"
"5,470924517","1136,278198","14,3","38,2"
"5,479124347","1135,668335","14,3","38,2"
"5,487824762","1134,792603","14,4","38,1"
"5,495924475","1133,963501","14,4","38,1"
"5,504224422","1133,391724","14,4","38,1"
"5,512424717","1132,809204","14,4","38,1"
"5,520924432","1133,191406","14,5","38,1"
"5,529424148","1131,978394","14,5","38,0"
"5,537524326","1132,712158","14,5","38,1"
"5,54592439","1130,747803","14,5","38,0"
"5,554124685","1131,36792","14,5","38,0"
"5,562724518","1130,919922","14,6","38,0"
"5,570924348","1130,539795","14,6","38,0"
"5,579224294","1129,744751","14,6","38,0"
"5,587524707","1130,193604","14,6","38,0"
"5,595824188","1128,121704","14,6","37,9"
"5,604424486","1127,567627","14,7","37,9"
"5,612624316","1128,546875","14,7","37,9"
"5,620924728","1128,761963","14,7","37,9"
"5,629124558","1127,244507","14,7","37,9"
"5,637624273","1126,873291","14,8","37,9"
"5,646024337","1125,19751","14,8","37,8"
"5,654224633","1125,817749","14,8","37,8"
"5,662624697","1127,368164","14,8","37,9"
"5,670724409","1126,724487","14,8","37,9"
"5,679424359","1123,87793","14,9","37,8"
"5,687624654","1123,832886","14,9","37,8"
"5,695924601","1124,100952","14,9","37,8"
"5,704224082","1123,76123","14,9","37,8"
"5,712524494","1123,839355","15,0","37,8"
"5,721124327","1123,062866","15,0","37,7"
"5,729324622","1122,303589","15,0","37,7"
"5,737624569","1123,280762","15,0","37,7"
"5,745724282","1121,695068","15,0","37,7"
"5,75432458","1121,006592","15,1","37,7"
"5,762724644","1120,724854","15,1","37,7"
"5,770824822","1118,608398","15,1","37,6"
"5,77922442","1120,12439","15,1","37,6"
"5,78742425","1120,553833","15,2","37,7"
"5,796124665","1118,607788","15,2","37,6"
"5,804324495","1118,908691","15,2","37,6"
"5,812524325","1117,694458","15,2","37,6"
"5,820924388","1117,002075","15,2","37,5"
"5,829124684","1116,402466","15,3","37,5"
"5,837824634","1115,870728","15,3","37,5"
"5,845924346","1116,558838","15,3","37,5"
"5,854224293","1117,36377","15,3","37,5"
"5,862524705","1115,046387","15,3","37,5"
"5,870924769","1115,857788","15,4","37,5"
"5,879424485","1114,778687","15,4","37,5"
"5,887624314","1114,729492","15,4","37,5"
"5,895924261","1115,956055","15,4","37,5"
"5,904124556","1114,044189","15,5","37,4"
"5,912724855","1112,938965","15,5","37,4"
"5,921024336","1113,520264","15,5","37,4"
"5,929224631","1113,459717","15,5","37,4"
"5,937524578","1112,743286","15,5","37,4"
"5,945824525","1112,347656","15,6","37,4"
"5,954524474","1111,905518","15,6","37,4"
"5,962624187","1112,482056","15,6","37,4"
"5,970924599","1109,908691","15,6","37,3"
"5,979124429","1111,67395","15,7","37,4"
"5,987524493","1111,594971","15,7","37,4"
"5,996124326","1111,418945","15,7","37,3"
"6,004224504","1110,956421","15,7","37,3"
"6,012624568","1110,525635","15,7","37,3"
"6,020824397","1109,377563","15,8","37,3"
"6,02942423","1109,571655","15,8","37,3"
"6,037624525","1110,049316","15,8","37,3"
"6,045924472","1109,765869","15,8","37,3"
"6,054224884","1108,635376","15,8","37,3"
"6,062424248","1108,483765","15,9","37,2"
"6,071124198","1106,425659","15,9","37,2"
"6,079324493","1106,559082","15,9","37,2"
"6,08762444","1107,172974","15,9","37,2"
"6,09582427","1107,052734","16,0","37,2"
"6,104324451","1104,831299","16,0","37,1"
"6,112824632","1105,992188","16,0","37,2"
"6,12092481","1105,929199","16,0","37,2"
"6,129224291","1104,395996","16,0","37,1"
"6,137424587","1104,053101","16,1","37,1"
"6,146124536","1105,915039","16,1","37,2"
"6,154324366","1103,745728","16,1","37,1"
"6,162524196","1104,199829","16,1","37,1"
"6,17092426","1103,973511","16,2","37,1"
"6,179124555","1101,517944","16,2","37,0"
"6,187824505","1102,523071","16,2","37,0"
"6,1958241","1102,060547","16,2","37,0"
"6,204224164","1100,847534","16,2","37,0"
"6,212424459","1102,525024","16,3","37,0"
"6,22092464","1101,040405","16,3","37,0"
"6,229424821","1100,576172","16,3","37,0"
"6,237524534","1099,072998","16,3","36,9"
"6,245924598","1098,602417","16,4","36,9"
"6,254124427","1098,217285","16,4","36,9"
"6,262824377","1099,707642","16,4","37,0"
"6,271024207","1098,778076","16,4","36,9"
"6,279224502","1097,844238","16,4","36,9"
"6,287524449","1098,251709","16,5","36,9"
"6,295824861","1098,497803","16,5","36,9"
"6,304424694","1097,841797","16,5","36,9"
"6,312524406","1098,802246","16,5","36,9"
"6,321024588","1097,793457","16,5","36,9"
"6,329124766","1097,699219","16,6","36,9"
"6,337624481","1095,296631","16,6","36,8"
"6,346024545","1096,265015","16,6","36,8"
"6,354224375","1095,104736","16,6","36,8"
"6,362524787","1095,840088","16,7","36,8"
"6,370724151","1094,050293","16,7","36,8"
"6,379424101","1095,298828","16,7","36,8"
"6,387624396","1095,103516","16,7","36,8"
"6,395924343","1094,596924","16,7","36,8"
"6,404124638","1093,63855","16,8","36,7"
"6,412524237","1094,401245","16,8","36,8"
"6,421124535","1093,259155","16,8","36,7"
"6,429224713","1093,384521","16,8","36,7"
"6,437624777","1094,388794","16,9","36,8"
"6,445824141","1093,310181","16,9","36,7"
"6,454324322","1091,51355","16,9","36,7"
"6,462724386","1093,054077","16,9","36,7"
"6,470924681","1090,806763","16,9","36,7"
"6,479324745","1091,726929","17,0","36,7"
"6,487524575","1089,766479","17,0","36,6"
"6,496124408","1091,40686","17,0","36,7"
"6,504324703","1091,002441","17,0","36,7"
"6,51262465","1091,846558","17,0","36,7"
"6,520824479","1090,417969","17,1","36,6"
"6,529224543","1089,373169","17,1","36,6"
"6,537724724","1091,012573","17,1","36,7"
"6,545924554","1090,786011","17,1","36,7"
"6,554324152","1090,115723","17,2","36,6"
"6,56242433","1088,014648","17,2","36,6"
"6,570924511","1087,818237","17,2","36,6"
"6,579424693","1087,982178","17,2","36,6"
"6,587624057","1087,840332","17,2","36,6"
"6,595924469","1087,467529","17,3","36,5"
"6,604124299","1087,622925","17,3","36,5"
"6,612724597","1087,723145","17,3","36,5"
"6,620924426","1087,291748","17,3","36,5"
"6,62932449","1087,672241","17,4","36,5"
"6,63752432","1086,720581","17,4","36,5"
"6,645924384","1086,091187","17,4","36,5"
"6,654424565","1086,773682","17,4","36,5"
"6,662524278","1087,843262","17,4","36,6"
"6,670924342","1086,575684","17,5","36,5"
"6,679124637","1083,871704","17,5","36,4"
"6,687724469","1085,506592","17,5","36,5"
"6,696024416","1085,401855","17,5","36,5"
"6,704224246","1084,153931","17,6","36,4"
"6,71262431","1084,44751","17,6","36,4"
"6,720824605","1084,460815","17,6","36,4"
"6,729424438","1083,817017","17,6","36,4"
"6,737624267","1084,32251","17,6","36,4"
"6,74592468","1083,576538","17,7","36,4"
"6,754124509","1083,058472","17,7","36,4"
"6,762524108","1082,774902","17,7","36,4"
"6,771024289","1084,549194","17,7","36,4"
"6,779224584","1082,092773","17,7","36,4"
"6,787624648","1081,947876","17,8","36,4"
"6,795824478","1081,072632","17,8","36,3"
"6,80442431","1081,958862","17,8","36,4"
"6,812724257","1081,522827","17,8","36,3"
"6,820924552","1080,655762","17,9","36,3"
"6,829224499","1081,355591","17,9","36,3"
"6,837524446","1080,533813","17,9","36,3"
"6,846024627","1081,540405","17,9","36,3"
"6,854224457","1080,862061","17,9","36,3"
"6,862624521","1080,533936","18,0","36,3"
"6,87082435","1079,536377","18,0","36,3"
"6,879324531","1079,299194","18,0","36,3"
"6,887724595","1080,285522","18,0","36,3"
"6,895924425","1080,761963","18,1","36,3"
"6,904324023","1079,572754","18,1","36,3"
"6,912424201","1079,584839","18,1","36,3"
"6,9210245","1078,790039","18,1","36,2"
"6,929324446","1077,948853","18,1","36,2"
"6,937524276","1077,960815","18,2","36,2"
"6,94592434","1078,766968","18,2","36,2"
"6,954124635","1079,709839","18,2","36,3"
"6,962724468","1077,633667","18,2","36,2"
"6,970924763","1078,532837","18,2","36,2"
"6,979224244","1076,556519","18,3","36,2"
"6,98742454","1076,355957","18,3","36,2"
"6,996024372","1077,003052","18,3","36,2"
"7,004424436","1077,31189","18,3","36,2"
"7,012624266","1076,899414","18,4","36,2"
"7,020924213","1076,287354","18,4","36,2"
"7,029124508","1076,055664","18,4","36,2"
"7,037724806","1075,941772","18,4","36,2"
"7,046024287","1075,593384","18,4","36,1"
"7,054224583","1075,376221","18,5","36,1"
"7,062524529","1074,258423","18,5","36,1"
"7,070824476","1075,47998","18,5","36,1"
"7,079324192","1075,719482","18,5","36,1"
"7,087524487","1073,717529","18,6","36,1"
"7,095924551","1074,677368","18,6","36,1"
"7,104124381","1074,983154","18,6","36,1"
"7,112624562","1074,148682","18,6","36,1"
"7,12102416","1073,809082","18,6","36,1"
"7,129224455","1075,382568","18,7","36,1"
"7,137624519","1073,33374","18,7","36,1"
"7,145724697","1073,994873","18,7","36,1"
"7,154424181","1073,640015","18,7","36,1"
"7,162624477","1073,704468","18,8","36,1"
"7,170924424","1072,828491","18,8","36,0"
"7,179124719","1071,91687","18,8","36,0"
"7,187524317","1072,046631","18,8","36,0"
"7,196024498","1072,918091","18,8","36,1"
"7,204224328","1073,252319","18,9","36,1"
"7,212624392","1072,550049","18,9","36,0"
"7,220724104","1071,128418","18,9","36,0"
"7,229324403","1070,966919","18,9","36,0"
"7,237624349","1071,239502","18,9","36,0"
"7,245824645","1072,566406","19,0","36,0"
"7,254224709","1072,076172","19,0","36,0"
"7,262424538","1070,308472","19,0","36,0"
"7,271024371","1070,596191","19,0","36,0"
"7,279324318","1070,829224","19,1","36,0"
"7,287524613","1070,264404","19,1","36,0"
"7,29582456","1071,428955","19,1","36,0"
"7,304224624","1070,711182","19,1","36,0"
"7,312624688","1069,964722","19,1","36,0"
"7,320924634","1069,800903","19,2","35,9"
"7,329224115","1069,520508","19,2","35,9"
"7,337424411","1067,456299","19,2","35,9"
"7,346024709","1068,887451","19,2","35,9"
"7,354324656","1068,669434","19,3","35,9"
"7,362624137","1068,768555","19,3","35,9"
"7,370924549","1068,713501","19,3","35,9"
"7,379124379","1067,865112","19,3","35,9"
"7,387824329","1067,681152","19,3","35,9"
"7,396024624","1068,151733","19,4","35,9"
"7,404224454","1066,878784","19,4","35,8"
"7,412524401","1067,270142","19,4","35,9"
"7,421024582","1068,099121","19,4","35,9"
"7,429424646","1067,639038","19,4","35,9"
"7,437524358","1066,464355","19,5","35,8"
"7,445924422","1068,07959","19,5","35,9"
"7,4540246","1067,275635","19,5","35,9"
"7,462624433","1066,148193","19,5","35,8"
"7,47092438","1066,929321","19,6","35,9"
"7,479224326","1066,191284","19,6","35,8"
"7,487524739","1066,254517","19,6","35,8"
"7,495724568","1066,67627","19,6","35,8"
"7,504324401","1065,761353","19,6","35,8"
"7,512624348","1065,861694","19,7","35,8"
"7,520924295","1065,685547","19,7","35,8"
"7,52912459","1066,57959","19,7","35,8"
"7,537624305","1065,935181","19,7","35,8"
"7,546024369","1065,930786","19,8","35,8"
"7,554224665","1065,410889","19,8","35,8"
"7,562624729","1064,158081","19,8","35,8"
"7,570824093","1064,642456","19,8","35,8"
"7,579424391","1063,588379","19,8","35,7"
"7,58762422","1064,859497","19,9","35,8"
"7,595924633","1063,604126","19,9","35,7"
"7,60252445","3,245646954","19,9","0,1"
