mm,N,Def,Cont
"0,7132031763","464,9824219","1,9","15,9"
"0,7164032007","466,0506592","1,9","15,9"
"0,7199032273","467,9552917","1,9","16,0"
"0,7231031935","469,3009644","1,9","16,0"
"0,7265031612","473,2641296","1,9","16,2"
"0,7298031863","474,76828","1,9","16,2"
"0,7332032122","475,4277954","1,9","16,2"
"0,7365032373","478,8310547","1,9","16,4"
"0,739903205","479,8666992","1,9","16,4"
"0,7432032301","483,1385803","1,9","16,5"
"0,7466031978","484,5986328","1,9","16,6"
"0,7499031647","487,9902954","2,0","16,7"
"0,7533031906","490,3601685","2,0","16,7"
"0,7566032157","491,1069336","2,0","16,8"
"0,7600031834","491,9069519","2,0","16,8"
"0,7633032085","495,8520508","2,0","16,9"
"0,7666032337","498,1521606","2,0","17,0"
"0,7699032006","498,6813049","2,0","17,0"
"0,7733031683","500,0202026","2,0","17,1"
"0,7765031926","503,3174744","2,0","17,2"
"0,7799032185","504,4301758","2,0","17,2"
"0,7832032437","506,2409668","2,0","17,3"
"0,7865031524","509,3675537","2,0","17,4"
"0,7899031783","508,8655701","2,1","17,4"
"0,7931032026","511,1739807","2,1","17,5"
"0,7965032285","514,9254761","2,1","17,6"
"0,7996031939","516,3551025","2,1","17,6"
"0,8032032213","518,4238281","2,1","17,7"
"0,8063031867","521,0743408","2,1","17,8"
"0,8099032141","521,9002686","2,1","17,8"
"0,8130032377","524,6430664","2,1","17,9"
"0,8166032069","526,6391602","2,1","18,0"
"0,8197032306","529,4905396","2,1","18,1"
"0,823203199","530,8866577","2,1","18,1"
"0,8263032226","532,6696777","2,2","18,2"
"0,829803191","533,6360474","2,2","18,2"
"0,8331032162","536,0713501","2,2","18,3"
"0,8365031839","537,9147339","2,2","18,4"
"0,839803209","539,7173462","2,2","18,4"
"0,8431032341","540,9490356","2,2","18,5"
"0,8465032018","544,2123413","2,2","18,6"
"0,8498031687","546,4384155","2,2","18,7"
"0,8532031946","547,8184204","2,2","18,7"
"0,8566031623","548,664917","2,2","18,7"
"0,8598031866","549,4163818","2,2","18,8"
"0,8633032133","552,9129028","2,2","18,9"
"0,8665032377","554,6863403","2,3","18,9"
"0,8699032053","558,4537964","2,3","19,1"
"0,8731031715","557,9346924","2,3","19,1"
"0,8766032564","560,3432617","2,3","19,1"
"0,8799031651","561,4116211","2,3","19,2"
"0,8832031902","562,9553833","2,3","19,2"
"0,8865032153","568,4329224","2,3","19,4"
"0,8898032405","566,9533691","2,3","19,4"
"0,8932032081","568,9459839","2,3","19,4"
"0,8964031743","571,5275269","2,3","19,5"
"0,8999032009","571,527832","2,3","19,5"
"0,9030032246","573,9431763","2,4","19,6"
"0,906503193","576,8772583","2,4","19,7"
"0,9097031592","578,1459961","2,4","19,7"
"0,913203244","579,3562012","2,4","19,8"
"0,9163032094","580,7714844","2,4","19,8"
"0,9199031786","582,6730347","2,4","19,9"
"0,9230032022","584,3170776","2,4","20,0"
"0,9266031714","586,3608398","2,4","20,0"
"0,929703195","586,5570068","2,4","20,0"
"0,9333032224","589,1222534","2,4","20,1"
"0,9363031871","591,5706177","2,4","20,2"
"0,9399031563","592,7940063","2,4","20,2"
"0,9430032381","594,1268921","2,5","20,3"
"0,9466032073","597,5053711","2,5","20,4"
"0,9497031727","597,2355347","2,5","20,4"
"0,9532031993","599,9552612","2,5","20,5"
"0,9564031655","601,2210083","2,5","20,5"
"0,9598031914","601,9507446","2,5","20,6"
"0,9631032165","604,5898438","2,5","20,6"
"0,9665031842","606,9241333","2,5","20,7"
"0,9699032101","606,0137329","2,5","20,7"
"0,9732032352","609,7972412","2,5","20,8"
"0,9766032029","609,7843018","2,5","20,8"
"0,979903228","612,2526245","2,6","20,9"
"0,983203195","613,3329468","2,6","20,9"
"0,9866031626","615,402832","2,6","21,0"
"0,9899031878","616,9083862","2,6","21,1"
"0,9933032137","617,1375122","2,6","21,1"
"0,996503238","619,0933838","2,6","21,1"
"0,9999031475","621,6625366","2,6","21,2"
"1,003203173","621,4152222","2,6","21,2"
"1,006503198","623,5459595","2,6","21,3"
"1,009803223","623,5687256","2,6","21,3"
"1,013103248","625,3978882","2,6","21,4"
"1,016503274","628,1755981","2,6","21,5"
"1,019703182","630,4585571","2,7","21,5"
"1,023303209","630,2508545","2,7","21,5"
"1,026303232","632,1763306","2,7","21,6"
"1,02990326","632,184021","2,7","21,6"
"1,032903282","635,375061","2,7","21,7"
"1,036603311","638,081543","2,7","21,8"
"1,039603101","638,8592529","2,7","21,8"
"1,043203128","638,9094849","2,7","21,8"
"1,046303152","640,972229","2,7","21,9"
"1,049803178","641,612854","2,7","21,9"
"1,053003203","643,184021","2,7","22,0"
"1,056503229","645,7473755","2,8","22,1"
"1,059703137","646,0423584","2,8","22,1"
"1,063103279","647,7852173","2,8","22,1"
"1,066403188","648,8519897","2,8","22,2"
"1,069803214","650,7941895","2,8","22,2"
"1,073103239","651,0141602","2,8","22,2"
"1,076503149","654,3409424","2,8","22,3"
"1,079803174","655,1310425","2,8","22,4"
"1,0832032","656,0046387","2,8","22,4"
"1,086503225","657,218811","2,8","22,4"
"1,089903134","658,619751","2,8","22,5"
"1,093203276","660,30896","2,8","22,6"
"1,096603185","661,8444824","2,9","22,6"
"1,099903094","663,5810547","2,9","22,7"
"1,103303236","665,4116821","2,9","22,7"
"1,106503144","667,1605835","2,9","22,8"
"1,109903287","666,1779785","2,9","22,8"
"1,113203195","669,0663452","2,9","22,9"
"1,116603221","671,5505981","2,9","22,9"
"1,119903246","671,1193237","2,9","22,9"
"1,123103154","674,4804688","2,9","23,0"
"1,12650318","675,8410645","2,9","23,1"
"1,129803205","677,5531006","2,9","23,1"
"1,133203231","678,5613403","3,0","23,2"
"1,136403256","680,0059204","3,0","23,2"
"1,139903282","680,9208984","3,0","23,3"
"1,143003189","682,437561","3,0","23,3"
"1,146503216","683,6664429","3,0","23,3"
"1,149603123","685,8756104","3,0","23,4"
"1,153203151","685,998291","3,0","23,4"
"1,156303174","688,5991821","3,0","23,5"
"1,159903202","689,3527222","3,0","23,5"
"1,163003225","690,3867798","3,0","23,6"
