mm,N,Def 5,Cont
"10,60909957","899,078125","26,2","29,9"
"10,61729893","898,1884766","26,2","29,9"
"10,62589877","899,5380859","26,2","29,9"
"10,63409906","899,755188","26,3","29,9"
"10,64249866","899,6898804","26,3","29,9"
"10,65069896","898,8050537","26,3","29,9"
"10,65909855","896,7939453","26,3","29,8"
"10,66759874","898,6893311","26,3","29,9"
"10,67569938","899,9110107","26,4","29,9"
"10,68409898","900,9689941","26,4","30,0"
"10,69229834","899,6726685","26,4","29,9"
"10,70079852","898,5856323","26,4","29,9"
"10,70909847","898,3262329","26,4","29,9"
"10,71739842","898,3962402","26,5","29,9"
"10,72569929","899,348938","26,5","29,9"
"10,73389866","899,8164673","26,5","29,9"
"10,74249942","899,3156128","26,5","29,9"
"10,75089902","899,9884033","26,5","29,9"
"10,75909932","899,875","26,6","29,9"
"10,76739833","897,9244385","26,6","29,9"
"10,77569828","899,0236206","26,6","29,9"
"10,78429904","898,2280884","26,6","29,9"
"10,79239969","898,5940552","26,6","29,9"
"10,80079928","898,6258545","26,7","29,9"
"10,80899865","899,1726685","26,7","29,9"
"10,81739918","900,2927856","26,7","29,9"
"10,82589936","899,1256104","26,7","29,9"
"10,83409872","899,6578369","26,8","29,9"
"10,84239867","898,2929688","26,8","29,9"
"10,85059896","895,7905884","26,8","29,8"
"10,85929845","897,8875122","26,8","29,8"
"10,86749968","898,5477295","26,8","29,9"
"10,87569904","899,9968872","26,9","29,9"
"10,88409864","898,1914063","26,9","29,9"
"10,89229893","897,5372925","26,9","29,8"
"10,90089877","900,656311","26,9","29,9"
"10,90909813","900,1054688","26,9","29,9"
"10,91739901","897,3185425","27,0","29,8"
"10,9255993","899,647522","27,0","29,9"
"10,93409948","899,0788574","27,0","29,9"
"10,94249908","901,2529907","27,0","30,0"
"10,95069845","899,7741089","27,0","29,9"
"10,95909898","900,8377075","27,1","29,9"
"10,96729927","899,1144409","27,1","29,9"
"10,97589817","899,8369141","27,1","29,9"
"10,98419812","899,0501099","27,1","29,9"
"10,99239935","899,0352783","27,1","29,9"
"11,00069929","899,1845093","27,2","29,9"
"11,00899831","899,3823242","27,2","29,9"
"11,01759907","901,9953613","27,2","30,0"
"11,02569878","901,4731445","27,2","30,0"
"11,03409838","898,4823608","27,2","29,9"
"11,04219903","903,578125","27,3","30,0"
"11,05079886","900,2297363","27,3","29,9"
"11,05919939","898,9900513","27,3","29,9"
"11,06739875","896,798645","27,3","29,8"
"11,0756987","896,8846436","27,3","29,8"
"11,08389899","898,1195068","27,4","29,9"
"11,09259848","897,5067139","27,4","29,8"
"11,10079877","899,5581665","27,4","29,9"
"11,10909965","898,1481323","27,4","29,9"
"11,11729902","897,4436646","27,5","29,8"
"11,12569861","899,2075195","27,5","29,9"
"11,1341988","900,8482056","27,5","29,9"
"11,14239909","898,817688","27,5","29,9"
"11,15069811","901,2886963","27,5","30,0"
"11,15899898","902,1351929","27,6","30,0"
"11,16749823","903,5939941","27,6","30,0"
"11,1758997","898,8925781","27,6","29,9"
"11,18409906","900,0239258","27,6","29,9"
"11,19239901","901,2302856","27,6","30,0"
"11,20059837","899,6768188","27,7","29,9"
"11,20929879","900,5958252","27,7","29,9"
"11,2173985","898,8427124","27,7","29,9"
"11,22569938","900,1235962","27,7","29,9"
"11,23399932","900,072937","27,7","29,9"
"11,24239892","901,5913696","27,8","30,0"
"11,2508991","902,5223999","27,8","30,0"
"11,25909847","900,5308838","27,8","29,9"
"11,26739841","898,8199463","27,8","29,9"
"11,27559964","899,6517334","27,8","29,9"
"11,28409889","900,6100464","27,9","29,9"
"11,29249849","900,18927","27,9","29,9"
"11,30069878","899,9398804","27,9","29,9"
"11,30899873","900,4306641","27,9","29,9"
"11,31729868","898,3302002","27,9","29,9"
"11,32589944","900,9088135","28,0","30,0"
"11,3340988","898,5266113","28,0","29,9"
"11,34239875","900,8209839","28,0","29,9"
"11,35069963","901,4577637","28,0","30,0"
"11,35899958","900,5621338","28,0","29,9"
"11,36759941","898,8228149","28,1","29,9"
"11,37569912","900,8339844","28,1","29,9"
"11,38409872","902,8458252","28,1","30,0"
"11,39229901","902,2341919","28,1","30,0"
"11,40089885","898,3751221","28,2","29,9"
"11,40919879","898,3613281","28,2","29,9"
"11,41739909","898,2772217","28,2","29,9"
"11,42569904","901,0908203","28,2","30,0"
"11,4338984","901,3603516","28,2","30,0"
"11,44249916","900,6499023","28,3","29,9"
"11,45069853","900,4298096","28,3","29,9"
"11,45909906","901,9997559","28,3","30,0"
"11,46729935","901,3130493","28,3","30,0"
"11,47569895","898,776062","28,3","29,9"
"11,4841982","897,7056885","28,4","29,8"
"11,49239943","902,6981201","28,4","30,0"
"11,50079903","902,6932983","28,4","30,0"
"11,50889874","900,0744629","28,4","29,9"
"11,51749857","899,2788696","28,4","29,9"
"11,52579852","898,1221924","28,5","29,9"
"11,53409846","902,0140991","28,5","30,0"
"11,54239934","902,6690063","28,5","30,0"
"11,55069929","900,8948975","28,5","29,9"
"11,55929912","902,5752563","28,5","30,0"
"11,56739883","900,8944702","28,6","29,9"
"11,57579843","901,5023804","28,6","30,0"
"11,58399873","901,9819946","28,6","30,0"
"11,59239833","902,4162598","28,6","30,0"
"11,60089851","898,9633789","28,6","29,9"
"11,60899915","900,3399658","28,7","29,9"
"11,61739875","900,7674561","28,7","29,9"
"11,62559905","899,9381714","28,7","29,9"
"11,63419888","902,1095581","28,7","30,0"
"11,64239824","902,1462402","28,7","30,0"
"11,65069819","902,1968994","28,8","30,0"
"11,65899907","900,2213135","28,8","29,9"
"11,66719936","902,4310913","28,8","30,0"
"11,6759985","903,253479","28,8","30,0"
"11,68399856","901,7497559","28,8","30,0"
"11,69239909","899,8623047","28,9","29,9"
"11,70069903","901,4926758","28,9","30,0"
"11,70909863","900,9005127","28,9","30,0"
"11,71759881","901,1381836","28,9","30,0"
"11,72569946","900,9733887","29,0","30,0"
"11,73409906","902,5314331","29,0","30,0"
"11,74229935","901,8346558","29,0","30,0"
"11,75089918","901,2662964","29,0","30,0"
"11,75919913","902,4046631","29,0","30,0"
"11,7673985","902,3387451","29,1","30,0"
"11,77559972","902,0488281","29,1","30,0"
"11,78399932","901,3058472","29,1","30,0"
"11,79259822","902,9641113","29,1","30,0"
"11,80069887","902,3480225","29,1","30,0"
"11,80909939","901,1724854","29,2","30,0"
"11,81729876","902,3896484","29,2","30,0"
"11,82579894","900,6853027","29,2","29,9"
"11,83419854","901,7481079","29,2","30,0"
"11,84239883","903,2942505","29,2","30,0"
"11,85069971","901,1022949","29,3","30,0"
"11,85889908","902,911438","29,3","30,0"
"11,86749891","902,2330322","29,3","30,0"
"11,87579885","902,4365234","29,3","30,0"
"11,8840988","902,5905151","29,3","30,0"
"11,89229817","903,7839966","29,4","30,0"
"11,9006987","902,3877563","29,4","30,0"
"11,90929853","902,6205444","29,4","30,0"
"11,91739917","903,4334717","29,4","30,0"
"11,9257997","902,5152588","29,4","30,0"
"11,93399907","903,2046509","29,5","30,0"
"11,94249925","902,4589844","29,5","30,0"
"11,95079919","904,0856934","29,5","30,1"
"11,95899856","902,7478638","29,5","30,0"
"11,96739816","902,4819336","29,5","30,0"
"11,97559938","903,3516846","29,6","30,0"
"11,98429887","901,572876","29,6","30,0"
"11,99249916","903,565979","29,6","30,0"
"12,00079911","904,3510742","29,6","30,1"
"12,00899847","904,079895","29,7","30,1"
"12,017399","903,1382446","29,7","30,0"
"12,02589918","903,9416504","29,7","30,1"
"12,03409855","903,5828247","29,7","30,0"
"12,04239942","903,6154785","29,7","30,0"
"12,05059879","902,3647461","29,8","30,0"
"12,05919955","902,5241699","29,8","30,0"
"12,06749857","904,3347778","29,8","30,1"
"12,07569886","904,1253052","29,8","30,1"
"12,08399881","900,2578735","29,8","29,9"
"12,09229969","901,2626343","29,9","30,0"
"12,10089859","902,0936279","29,9","30,0"
"12,10909889","903,1342773","29,9","30,0"
"12,11749941","903,7231445","29,9","30,0"
"12,12569878","904,2894897","29,9","30,1"
"12,13409931","903,2879028","30,0","30,0"
"12,14249891","904,0162964","30,0","30,1"
"12,15069827","901,8717041","30,0","30,0"
"12,1590988","904,8708496","30,0","30,1"
"12,16719944","902,8046265","30,0","30,0"
"12,17589893","906,4019165","30,1","30,1"
"12,18419887","903,6414795","30,1","30,0"
"12,19239917","903,9840698","30,1","30,1"
"12,20069912","904,2150269","30,1","30,1"
"12,20889941","904,2541504","30,1","30,1"
"12,2175989","902,7925415","30,2","30,0"
"12,22579826","903,9994507","30,2","30,1"
"12,23409914","905,0766602","30,2","30,1"
"12,2422985","902,4089966","30,2","30,0"
"12,25069903","903,9521484","30,2","30,1"
"12,25919921","905,0870972","30,3","30,1"
"12,26739858","902,3161011","30,3","30,0"
"12,27579911","904,0844116","30,3","30,1"
"12,28389882","904,7611694","30,3","30,1"
"12,29249865","903,3371582","30,4","30,0"
"12,30079953","905,0973511","30,4","30,1"
"12,30909948","904,9685669","30,4","30,1"
"12,31739849","903,3984375","30,4","30,0"
"12,32569844","905,2695923","30,4","30,1"
"12,3342992","903,3423462","30,5","30,0"
"12,34239892","904,4959106","30,5","30,1"
"12,35069886","902,5570068","30,5","30,0"
"12,35889916","904,6124268","30,5","30,1"
"12,36749899","901,9804688","30,5","30,0"
"12,37589952","902,5234375","30,6","30,0"
"12,38409888","903,5584106","30,6","30,0"
"12,39239883","903,9854126","30,6","30,1"
"12,40059913","906,1019897","30,6","30,1"
"12,40919896","904,0098267","30,6","30,1"
"12,41749891","906,0662231","30,7","30,1"
"12,4256992","904,7494507","30,7","30,1"
"12,4340988","905,1063843","30,7","30,1"
"12,44229909","903,869873","30,7","30,0"
"12,45089893","903,831604","30,7","30,0"
"12,45899864","904,7871094","30,8","30,1"
"12,46739824","905,4788208","30,8","30,1"
"12,47559946","905,0213623","30,8","30,1"
"12,48409964","905,8392334","30,8","30,1"
"12,49249924","905,7153931","30,8","30,1"
"12,50069861","905,4650269","30,9","30,1"
"12,50909914","904,1277466","30,9","30,1"
"12,5172985","905,9666138","30,9","30,1"
"12,52589926","905,1444702","30,9","30,1"
"12,53409863","905,1414795","30,9","30,1"
"12,54239951","905,5288696","31,0","30,1"
"12,55069945","903,7362061","31,0","30,0"
"12,55899847","906,3305054","31,0","30,1"
"12,56759923","904,9003296","31,0","30,1"
"12,57569895","903,336731","31,1","30,0"
"12,58409854","904,8798828","31,1","30,1"
"12,59229977","906,3233032","31,1","30,1"
"12,60079809","905,9179688","31,1","30,1"
"12,60919862","906,5135498","31,1","30,1"
"12,61739891","905,0097656","31,2","30,1"
"12,62579944","906,0466309","31,2","30,1"
"12,63389822","906,5857544","31,2","30,1"
"12,64259864","905,6328735","31,2","30,1"
"12,65079894","906,678772","31,2","30,1"
"12,65899923","905,6870728","31,3","30,1"
"12,66729918","905,8674927","31,3","30,1"
"12,67559912","906,47229","31,3","30,1"
"12,68419896","905,9002075","31,3","30,1"
"12,69229867","908,093811","31,3","30,2"
"12,70079885","905,5709839","31,4","30,1"
"12,70889949","907,4002075","31,4","30,2"
"12,7174984","905,3522949","31,4","30,1"
"12,72579834","906,8855591","31,4","30,1"
"12,73409922","907,1965942","31,4","30,2"
"12,74239917","905,8690796","31,5","30,1"
"12,75059853","906,6032104","31,5","30,1"
"12,7591993","907,6687012","31,5","30,2"
"12,76739866","906,9124146","31,5","30,2"
"12,77569861","906,5860596","31,5","30,1"
"12,78399948","907,1610107","31,6","30,2"
"12,79229943","906,0720215","31,6","30,1"
"12,80089926","906,8511963","31,6","30,1"
"12,80909863","906,1146851","31,6","30,1"
"12,81749916","-100,5562057","31,6","-3,3"
"12,81959929","-16,63391876","31,7","-0,6"
